"","NAME","Y","X"
"6379","Sunnylaws",616000,377123
"949","Dunure",615951,225527
"7401","Stirches",615896,350032
"1150","Knock Fessock",615877,295547
"7636","Midgard",615806,354908
"7642","Whitriggs",615747,356012
"3216","Bairnkine",615726,365246
"13055","Silverbuthall",615694,350349
"7635","Kinninghall",615675,353452
"7630","Beechhurst",615666,352748
"4559","Cavers",615657,354077
"7632","Dodlands",615649,352891
"6828","Newbigging Croft",615591,370480
"6827","Newbigging Bush",615586,369890
"6829","Dolphinston Moor",615563,368470
"5466","Willow Ford",615491,365257
"1143","Beattock Summit",615452,299479
"13059","Brae of Auchendrane",615386,233185
"2879","Dead Side",615309,294538
"11602","Hass",615265,290015
"13056","Weensland",615263,351397
"2416","Littlemill",615251,245013
"7629","Cauldmill",615236,353035
"2878","Annanshaw Brae",615194,294962
"1151","Crookedstane",615167,296614
"1201","Leadhills",615099,288563
"2880","Lodge Knowe",615080,294287
"7950","Cleathaugh",615079,366528
"6830","Dolphinston",615000,368252
"6331","Glacknabrade",614959,65390
"7402","Wilton",614959,349977
"1384","Tweedshaws",614866,305009
"724","Culkeeny",614835,70219
"765","Ballycramey",614814,63118
"2881","Coupland Gair",614803,293843
"5034","Easter Fodderlee",614785,361185
"1144","Upper Howe Cleuch",614769,300051
"819","Lagacurry",614765,61326
"3015","Guile End",614758,298205
"622","Portnalong",614755,71293
"3042","Coomb Craig",614752,316323
"7634","Cavers Knowes",614741,354179
"674","Portaleen",614676,72349
"7640","Nether Tofts",614650,355434
"7631","Deanbrae",614649,353239
"2882","Little Windgate Hass",614631,292638
"6367","Towford",614622,375827
"1328","Hawick",614577,350304
"1321","March",614546,299818
"13054","Wilton Dean",614529,349036
"9032","Ramseycleuch",614514,327306
"4893","Hollybush",614510,239646
"1037","Dalrymple",614484,235945
"2240","Ettrick",614471,326540
"7376","Wester Fodderlee",614459,360341
"586","An Baile Thiar",614448,4639
"1880","Callaw Cairn",614444,381083
"6386","Pennymuir Fair Ground",614442,375447
"10124","Scabcleuch",614309,324763
"3041","Gupe Craig",614307,315461
"6769","Roberton",614298,343153
"6350","Buchtrig",614160,377530
"2462","Rankinston",614055,245123
"6356","Middlesknowes",614042,374310
"2225","Minishant",614013,232703
"13057","West End",613978,349670
"5047","Hi Foderlee",613896,360907
"7374","Kirkton",613891,353982
"11747","Innean Seilich",613885,159382
"7641","Upper Tofts",613876,354608
"9649","Claragh",613876,61547
"6831","Falla",613846,370716
"766","Claragh",613798,61375
"9652","Doaghmore",613739,62458
"7926","Longbaulk",613701,348814
"813","Doaghmore",613670,62641
"6387","Pennymuir Rig",613664,375431
"820","An Baile Thoir",613650,5755
"11746","Innean Tioram",613585,159248
"670","Claggan",613552,72443
"9651","Crockmore",613514,62038
"6832","Overton Bush",613500,368727
"1323","Bidhouse",613461,300546
"5040","Town o Rule",613451,358752
"7928","Crowbyres",613430,350437
"7935","Borthaugh",613418,347649
"2883","Big Windgate Hass",613408,291324
"2884","Kneesend",613399,292654
"7939","Martinshouse",613384,348145
"10921","Feochaig",613356,176331
"11745","Innean Gaothach",613344,159645
"4998","Hallrule Mill",613321,359206
"6833","Mervinslaw",613319,367329
"9650","Craigawannia",613315,60543
"9655","Magheryard",613306,62603
"5001","Gateshousecote",613304,359836
"163","New Cumnock",613302,261710
"1322","Bidhouse Hass",613299,298241
"9654","Kill",613299,61746
"7931","Greenbraehead",613272,350808
"7937","Branxholm Woodfoot",613189,347523
"9648","Tullagh",613182,53447
"7929","Crumhaugh Hill",613044,348759
"9653","Figart Lower",613011,63014
"7373","Ruletownhead",612952,361618
"1959","Wanlockhead",612950,287392
"7375","Weens",612950,358808
"1191","Watermeetings",612935,295278
"7938","Goldielands",612926,347858
"7370","Abbotrule",612909,360975
"717","Malin",612901,66035
"738","Portahack",612882,72596
"5009","Heathfield",612867,357650
"10239","Weens Steading",612843,358937
"6345","Balloor",612836,61409
"2885","Burby Shank",612762,291855
"9338","Westerhouses",612745,362614
"11744","Innean Beithe",612730,159338
"588","Figart Upper",612709,63028
"1325","Nether Howecleuch",612703,303033
"7936","Branxholm Bridgend",612617,347581
"10448","Shorthope",612579,322291
"6385","Hazelton",612572,375788
"10881","Dunaff Head",612559,49229
"10882","Fanad Head",612491,42604
"10238","Easter Weens",612483,358679
"9640","Ballynacarla",612412,51534
"2886","Grain Head",612343,299215
"7932","St Leonards",612323,349317
"7930","Flex",612260,350178
"9645","Fallbane",612252,53933
"671","Cloghorn",612162,59247
"9724","Mullagh",612144,57011
"729","Falprobog",612125,50854
"162","Kirkconnel",612115,273223
"11743","Innean Coig Cailleich",612102,159529
"5017","Phantasy",612042,357295
"9641","Bulloor",612020,51591
"1232","Bonchester Bridge",612009,358574
"5021","Hawthornside",611984,356882
"9084","Binawell",611879,42275
"10449","Over Kirkhope",611868,321337
"9647","Rockstown",611864,52510
"723","Cracknagh",611844,68720
"9644","Crocknagee",611842,52161
"13518","Polnessan",611833,241884
"737","Kindrohid",611830,53142
"725","Arryheernabin",611828,41900
"1320","Raecleugh Farm",611825,303772
"9646","Kindrohid",611794,52981
"9083","Binatharry",611769,42445
"734","Balloor",611735,41130
"673","Ballyliffin",611730,57658
"8930","Branxholm",611706,346373
"7954","Edgerston",611653,368480
"9723","Magherard",611638,57945
"11742","Inneandunain",611538,159589
"686","Bunacrick",611508,55669
"9627","Annagh Upper",611484,56656
"9345","Langraw",611478,358323
"13629","Adderston Lee",611432,352857
"818","Templemoyle",611405,69183
"9343","Kelloholm",611395,274005
"9722","Bunacrick",611390,55781
"9140","Curreen",611389,40029
"808","Culdaff",611375,72112
"1324","Threep Moor",611298,300081
"9634","Magheracara",611282,57043
"10439","Bog",611282,280221
"614","Rashenny",611268,60773
"811","Craigawillin",611216,62666
"9135","Crockmore",611204,41997
"9141","Glashagh",611182,39506
"5039","Midburn",611162,356747
"770","Fahan",611122,68093
"5803","Crawick",611029,277838
"9138","Crockamaddy",611020,40563
"8931","Branxholmbraes",611009,345913
"9642","Eightercloona",611008,51945
"7955","Edgerston Mill",610967,369348
"9643","Tirnasligo",610955,50484
"9628","Annagh lower",610943,56700
"9149","Binnaweelmore",610932,42742
"3214","Hobkirk",610883,358665
"9678","Magheralahan",610882,61850
"7372","Doorpool",610874,360960
"9691","Crocklacky",610868,53999
"774","Glasnagh",610862,40030
"6808","Broomhills",610830,363337
"9637","Tanderagee",610805,55549
"9631","Clehagh",610802,54780
"7941","Newmill",610797,350721
"1319","Greenhillstairs",610791,303984
"9636","Tanderagee Hill",610767,56089
"715","Drumaville",610750,67575
"7371","Braidhaugh",610723,359320
"9134","Crockdonnelly",610683,41362
"9146","Binnaderga",610676,42861
"822","Straths Bridge",610674,62447
"8934","Damfoot",610674,345520
"9673","Camata North",610650,62300
"7940","Acreknowe",610635,350342
"1221","Patna",610623,241549
"10444","Brandleys",610610,281804
"3215","Chesters",610606,362354
"9715","Puttlehall",610539,51366
"9632","Dresden Demesne",610477,55186
"5037","Highend",610475,357310
"6382","Nether Hindhope",610474,376435
"9145","Altmaurede",610458,42759
"7390","Newmill",610423,345217
"9925","Ormsary",610403,166243
"9676","Collin",610381,63148
"9677","Crocknagalcossagh",610371,61330
"794","Claggan",610370,51573
"9923","Strone",610360,162526
"4113","Black Hills",610338,378858
"4112","Greystone Brae",610321,378570
"9639","Altnacullentra",610312,52481
"9711","Claggan",610292,51330
"9672","Ardharrack",610225,62618
"9675","Claggan",610193,62435
"9147","Stookan",610137,43086
"9635","Straid",610137,55399
"9704","Murlogfin",610132,59258
"9344","Mackside",610103,360322
"9674","Camata South",610063,61795
"5020","Cleuch Head",610061,358817
"954","Maybole",610055,230188
"3217","Hass",610052,368596
"9716","Tircraff",610032,50982
"9144","Shannagh",610014,39905
"9139","Crockfadda",610010,41377
"161","Sanquhar",610006,277985
"1725","Auchenton Shank",610002,287454
"9689","Coolcross Far",609991,59908
"9924","North Carrine",609965,166442
"9725","Crockaloman",609942,58675
"9143","Magheradrumman",609917,39622
"9437","Melmore Hill",609915,31868
"782","Clonmany",609899,56323
"6383","Upper Hindhope",609869,376100
"9436","Pollnahesuragh",609808,31272
"9196","Old Town",609806,35273
"6771","Stobs",609801,350467
"9661","Ballybeg",609793,61817
"9439","Melmore Upper",609785,31968
"7088","Mid Hill",609784,378262
"4997","Howahill",609781,356330
"9717","Ranlymargy",609751,50636
"9921","Balmavicar",609737,159249
"9690","Coolcross Near",609719,59381
"9137","Clements Town",609704,41904
"810","Magheradrumman",609698,40201
"10107","Capplegill",609690,314418
"9710","Bunnakillew",609652,51396
"9353","Eelburn",609639,38013
"9438","Melmore Old",609636,31620
"741","Doagh Beg",609615,42750
"11270","Ballygill North",609595,131326
"803","Ballyhoorisky",609580,35204
"9142","Crockglass",609564,39722
"10119","Over Fingland",609563,292765
"779","Ballyhallan",609561,55553
"2586","North Machrimore",609520,169235
"6770","Stobs Camp (abandoned)",609495,349890
"9626","Altashane",609479,61433
"10120","Troloss Cottage",609464,292952
"9130","Illanfadda",609448,38462
"9700","Magheramore",609445,57941
"646","Claggan",609429,71534
"8935","Harwood",609422,344414
"8380","Broadhaugh",609417,344969
"722","Melmore",609416,31934
"9926","Macharioch Farm",609408,173296
"5030","Stonedge",609358,355482
"5041","Wolfelee",609270,358983
"9699","Magheramore Hill",609269,58363
"9726","Ardnageera",609246,57152
"9119","Doagh Island",609197,37863
"9340","Southdean",609185,363137
"9721","Roosky",609181,56504
"11265","Kinramer North",609171,129498
"9128","St Helena Island",609160,37867
"9150","Knocknabinna",609155,42474
"9123","Illanaduroga",609137,38175
"609","Magheramore",609117,59668
"9127","Otters Island",609115,37888
"11269","Ballygill Middle",609108,130865
"11267","Cleggan",609106,130251
"9692","Crocknacurragh",609071,54162
"9693","Gortfad",609062,56955
"9124","Illanmore",609041,37864
"807","Lenan",609032,49640
"5000","Thyyhehouse",609031,357863
"9928","Cleggan North",609017,130347
"669","Sessiagh",609000,35458
"9125","Illanroenapora",608994,38211
"8936","Southfield",608957,347411
"2595","Blashill",608954,171492
"9129","Toome",608946,38644
"11272","Kilpatrick",608910,132533
"2587","Machrimore",608905,169023
"9442","Gortnalughoge Hill",608899,31305
"11274","Ballyconagan",608896,133751
"11273","Ballynagard",608861,133112
"2592","Laigh Gartvain",608857,167536
"9197","Tonbane",608856,35551
"9117","Crockaguelly",608839,38030
"9638","Meallalaghta",608833,49024
"753","Drumaville",608815,77337
"9929","Cleggan South",608808,130184
"9664","Craignahorna Little",608797,62324
"4427","Potburn",608765,318314
"2168","Kirkmichael",608759,234319
"8582","Horn Head",608753,19826
"9443","Gortnalughoge North",608738,31655
"10087","Ulzieside",608727,277574
"728","Clogherny",608714,69885
"610","Ballymagaraghy",608713,79068
"11264","Kebble",608713,128603
"8399","Leenan Fort",608677,48647
"9670","Gortaran",608658,57521
"788","Gortnalughoge",608655,31754
"1222","Waterside",608653,243741
"9115","Binnin",608639,38792
"9339","Dykeraw",608638,363237
"1885","Whiteside Hill",608637,376859
"1882","Deerlea Knowe",608631,372025
"9448","Pollanimma",608622,28824
"11271","Knockans",608622,131910
"2594","Kilbride",608618,172026
"9696","Lackan",608608,57987
"9122","Fanacully",608583,38584
"9440","Crocknabeigh",608583,31184
"2593","Aucharua",608564,170517
"11268","Ballygill South",608564,130763
"8937","Teindside",608559,344190
"11266","Kinramer South",608558,129418
"9444","Gortnalughoge South",608540,31678
"780","Kindroghed",608534,73984
"8601","Immera Point",608523,18846
"10112","Roundstonefoot",608512,314027
"8611","Garralt",608505,19506
"8583","Traghlisk Point",608504,20272
"8605","Ummera",608502,19305
"9629","Cabadooey Hill",608484,61480
"769","Cloghfin",608472,54776
"2590","Lephenstrath",608469,165905
"11285","Ballycarry",608430,134747
"9445","Magherachullion",608424,31500
"2591","Gartvaigh",608421,167322
"9671","Laffertys Hole",608415,60773
"9154","Sheskinbane",608413,41962
"7377","Wauchope",608386,358227
"2580","Southend",608371,169105
"9695","Jockeys Town",608354,57343
"1728","Dalveen Linn",608351,290455
"1884","Lamblair Edge",608324,372375
"9659","Hill Town",608307,62934
"9706","Srucummer",608305,58192
"9449","Pollnagurrach",608303,28434
"1723","Upper Dalveen",608288,290143
"8593","Carrickranny",608286,18875
"5002","Harwood",608273,356466
"9453","Doonmeva",608268,28058
"9728","Gortnamona",608240,56799
"11275","Church Quarter",608237,133735
"8580","White Horse",608216,20247
"9687","Ballynaboe Lower",608205,56168
"11276","Mullindress",608194,134190
"9450","Pollnashaddog",608150,28416
"9658","Glenmakee Hill",608132,63206
"12869","Knockans Viewpoint",608119,133036
"9454","Illannaoon",608110,27587
"2588","High Keil",608101,167943
"678","Cloontagh",608094,58844
"9456","Rinnafaghla",608090,27478
"8597","Nose of Scoltnavan",608081,18823
"9452","Ballynamoe",608054,27254
"9663","Craignahorna Big",608048,62253
"628","Altahalla",608030,56462
"951","Maidens",608024,221566
"9455","Polldoo",608012,28302
"9707","Tirhoran",608009,54801
"9116","Cashlan",608001,38837
"8610","Scoltnavan",607979,19061
"9698","Listyconla",607973,55690
"2333","Mennock",607968,280836
"8585","Altnagore",607964,20247
"2889","Linn Bank",607948,290334
"9121","Fallaneas Upper",607946,35730
"9195","Crocklosky",607943,35003
"9666","Cloontagh",607925,59020
"623","Carrowmenagh",607923,78042
"672","Lenankeel",607923,49534
"8612","Ballan Rock",607904,18750
"2585","Kilmashenachan",607897,171837
"6930","Church Bay",607887,133859
"749","Carndonagh",607886,65806
"9156","Crocknacaddoge",607877,40805
"9686","Altahalla",607865,56366
"2888","Maiden Craig",607864,290547
"9705","Slievenakeeragh",607828,53053
"11277","Glebe",607828,134328
"1886","Dun Moss",607801,371090
"9120","Fallaneas Lower",607776,35894
"8590","Inishnangoan",607758,17768
"1709","Pennyseorach Farm",607745,171268
"1646","Dalveen Pass",607697,290171
"9447","Crockbrack",607697,29269
"9173","Binanderry",607687,42472
"9798","Lisaloughramer",607670,18308
"9151","Crocknageeragh",607661,41539
"8579","Altalee",607660,20370
"9694","Gortleeragh",607652,58761
"9133","Murren Beg",607649,39764
"9795","Crockacloghey",607643,17949
"1887","Wooplaw Rig",607634,370123
"2589","Garveld",607592,165018
"9685","Adderville Lower",607589,54628
"9799","Scalpnadarriff",607582,18500
"11278","Demesne",607582,133994
"11284","Ballynoe",607567,134676
"9165","Cooltraw",607565,43624
"2896","Kirkoswald",607562,224046
"9155","Binlack]",607547,40540
"7980","Dunaverty",607545,168866
"9697","Laganass",607521,57681
"8578","Bilberry Rock",607519,20522
"9688","Ballynaboe Upper",607506,55996
"8933","Commonside",607452,342335
"9462","Crockglass",607436,30111
"9463","Glenwery",607431,29739
"795","Gorey",607426,69683
"8584","Flaggy Faugher",607383,21379
"9166","Crabbin",607382,43396
"8599","Templebreaga Arch",607370,17351
"9459","Altakeeran",607356,30421
"9126","Kindrum More",607322,37886
"806","Ballintroohan",607321,80808
"9131","Dun Beg",607313,39329
"9712","Lagbinnanagh",607292,49061
"9118","Crocknabrocky",607273,38751
"4999","Caul",607265,355680
"9176","Crockinaward",607264,42055
"9132","Dun More",607262,39649
"599","Straruddan",607249,72879
"9175","Croaghulagan",607245,42460
"8581","Duncap Isle",607214,22158
"641","Tirraboy",607189,72857
"9167","Craigadoolly",607188,43402
"9451","Crockmore",607188,28570
"9191","Middle Town",607176,33892
"9730","Meenahau",607165,57248
"1883","Fairwood Fell",607152,373999
"9158","Stookans Rock",607150,41087
"9624","Magherarnard",607122,63662
"9702","Meendooran Lower",607104,58106
"9152","Crocknageeran",607098,41667
"9114","The Manger",607086,36291
"5035","Hells Hole",607068,358820
"9457","Crocknamona",607063,29202
"2887","Warlish Craig",607059,290590
"9668","Drumalough",607021,58592
"712","Kindrum",607011,37727
"8577","Black Face Rocks",607009,22252
"9732","Meenascarsan",607005,55299
"9703","Meendooran Upper",607001,57828
"744","Meendoran",606983,57960
"9190","Feighan Hill",606965,32954
"9461","Crockanalla",606952,29811
"9179","Binnykeelta",606951,38182
"9177","Narrow Step",606940,42512
"9164","Columkilles Well",606931,42682
"9709","Binnavackan",606903,48833
"9192","New Town",606901,33605
"9669","Drumnaseethe",606899,59699
"5036","Lurgiescleuch",606897,355324
"9469","Scolldoo",606876,27109
"8607","White Vein",606875,17056
"1724","Dalveen Toll Cottage",606871,289879
"1727","Dalveen",606861,288321
"8592","Mickys Hole",606858,17386
"4894","Burnton",606852,247566
"1881","The Hearts Toe",606818,376674
"9110","Killyric",606817,35821
"8586","White Horse Rock",606801,22362
"9170","Marrig More",606793,42716
"8591","Polltarriveen",606787,17227
